Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-July-2018,3816.00,3900.05,3816.00,3884.25,3865.445446720605956274,58090,980,224543726.00,39477,67.96,84.05,68.25
19-July-2018,3840.00,3880.30,3785.80,3860.10,3846.245563418617310832,18370,1528,70655531.00,6040,32.88,94.50,20.10
18-July-2018,3922.00,3974.85,3812.10,3852.55,3899.589782771930286783,75911,5825,296021760.00,31108,40.98,162.75,-69.45
17-July-2018,3872.70,3924.65,3855.00,3901.65,3901.803032354135643698,7387,826,28822619.00,1897,25.68,69.65,28.95
16-July-2018,3969.00,3976.00,3836.00,3866.35,3913.436780018680596395,28907,997,113125717.00,22787,78.83,140.00,-102.65
13-July-2018,3968.95,4021.20,3950.40,3961.20,3972.632536973833902161,9669,1002,38411384.00,4845,50.11,70.80,-7.75
12-July-2018,3969.70,4041.40,3940.00,3946.30,3995.299229728935144352,17007,1609,67948054.00,3714,21.84,101.40,-23.40
11-July-2018,3949.90,3962.50,3923.10,3950.90,3942.778770515684179858,10297,536,40598793.00,6863,66.65,39.40,1.00
10-July-2018,3907.50,3972.50,3907.50,3956.35,3937.081682265710465540,8227,713,32390371.00,2167,26.34,65.00,48.85
9-July-2018,3954.00,4013.30,3900.00,3907.40,3928.451776649746192893,7683,827,30182295.00,2247,29.25,113.30,-46.60
6-July-2018,3925.00,3994.95,3886.90,3951.20,3964.674992766901340534,10369,967,41109715.00,2663,25.68,108.05,26.20
5-July-2018,3799.40,3951.10,3799.40,3924.40,3898.547171438427043808,23192,2118,90415106.00,3224,13.90,151.70,125.00
4-July-2018,3752.00,3805.00,3727.95,3789.20,3778.869576314446145992,3918,401,14805611.00,719,18.35,77.05,37.20
3-July-2018,3774.40,3783.30,3734.20,3765.00,3758.125841532884515794,25103,853,94340233.00,18731,74.62,49.10,-9.40
2-July-2018,3810.00,3825.90,3735.00,3781.50,3777.403363587827015483,3746,551,14150153.00,827,22.08,90.90,-28.50
29-June-2018,3705.10,3819.50,3705.10,3802.00,3781.668284789644012944,6180,682,23370710.00,819,13.25,114.40,96.90
28-June-2018,3751.00,3785.00,3702.00,3742.90,3747.748250210707611125,27289,1145,102272302.00,17306,63.42,83.00,-8.10
27-June-2018,3858.00,3858.00,3725.00,3772.80,3791.477842371104545887,10493,826,39783977.00,2145,20.44,133.00,-85.20
26-June-2018,3750.40,3855.45,3750.00,3819.60,3825.709062621548035783,20568,1784,78687184.00,3789,18.42,105.45,69.20
25-June-2018,3641.00,3765.90,3636.15,3750.40,3734.497736862293824319,13035,1198,48679178.00,4157,31.89,129.75,109.40
22-June-2018,3607.50,3654.65,3566.45,3647.15,3600.497655172413793103,10875,878,39155412.00,3864,35.53,88.20,39.65
21-June-2018,3660.00,3660.00,3598.60,3618.90,3619.094912850371365655,26793,2578,96966410.00,19618,73.22,61.40,-41.10
20-June-2018,3650.00,3654.25,3630.00,3651.80,3642.019399415360085038,22578,1035,82229514.00,20021,88.67,24.25,1.80
19-June-2018,3663.00,3663.00,3618.05,3647.25,3635.362440388094063476,6081,526,22106639.00,1920,31.57,44.95,-15.75
18-June-2018,3681.00,3681.00,3646.55,3669.15,3667.923575917291708899,4933,400,18093867.00,1703,34.52,34.45,-11.85
15-June-2018,3765.00,3788.05,3670.05,3696.65,3747.786155220728587093,49246,1947,184563477.00,33287,67.59,118.00,-68.35
14-June-2018,3799.80,3799.80,3748.00,3762.40,3755.741770163100404010,53464,819,200796978.00,48047,89.87,51.80,-37.40
13-June-2018,3755.00,3833.45,3748.65,3798.15,3794.323571722153719687,9732,1292,36926357.00,4198,43.14,84.80,43.15
12-June-2018,3804.70,3804.70,3753.30,3768.25,3780.495200959808038392,6668,700,25208342.00,2822,42.32,51.40,-36.45
11-June-2018,3720.00,3819.90,3716.05,3780.35,3785.274054810962192438,9998,968,37845170.00,2979,29.80,103.85,60.35
8-June-2018,3717.00,3725.00,3673.05,3713.40,3702.437601047039802910,12989,497,48090962.00,9309,71.67,51.95,-3.60
7-June-2018,3715.00,3729.95,3706.40,3718.90,3719.894670846394984326,3190,406,11866464.00,1457,45.67,23.55,3.90
6-June-2018,3678.00,3718.30,3636.00,3697.85,3686.480171708912510220,4892,504,18034261.00,775,15.84,82.30,19.85
5-June-2018,3677.00,3705.00,3640.80,3671.85,3670.036411349844185665,6097,744,22376212.00,2472,40.54,64.20,-5.15
4-June-2018,3694.65,3735.95,3629.80,3711.50,3686.108223872073101085,7004,867,25817502.00,2141,30.57,106.15,16.85
1-June-2018,3774.90,3774.90,3670.00,3685.90,3704.257565758461393419,10607,732,39291060.00,5638,53.15,104.90,-89.00
31-May-2018,3710.00,3753.00,3688.00,3734.70,3721.844355219650448748,8468,766,31516578.00,2895,34.19,65.00,24.70
30-May-2018,3712.50,3729.45,3679.30,3711.65,3711.987049378976067858,13204,346,49013077.00,11483,86.97,50.15,-0.85
29-May-2018,3766.80,3774.30,3698.35,3712.50,3757.201961084724988509,32635,1298,122616286.00,27439,84.08,75.95,-54.30
28-May-2018,3683.95,3741.00,3677.55,3732.05,3723.795410885805763073,9370,1020,34891963.00,5757,61.44,63.45,48.10
25-May-2018,3688.00,3697.80,3664.90,3683.95,3682.508561813322775413,10103,1306,37204384.00,6081,60.19,32.90,-4.05
24-May-2018,3746.40,3746.40,3632.25,3658.00,3653.212843944567182165,19916,1541,72757387.00,15187,76.26,114.15,-88.40
23-May-2018,3756.00,3756.00,3690.45,3700.10,3705.358391608391608391,9152,1447,33911440.00,5010,54.74,65.55,-55.90
22-May-2018,3849.90,3873.25,3720.90,3756.00,3757.064962003010389515,54478,3148,204677385.00,33867,62.17,152.35,-93.90
21-May-2018,3929.90,4021.55,3811.70,3851.65,3873.441069210513240920,100635,2805,389803742.00,78002,77.51,209.85,-78.25
18-May-2018,3945.00,3945.75,3850.00,3859.30,3874.060731338069174333,17174,1085,66533119.00,13438,78.25,95.75,-85.70
17-May-2018,3998.00,4021.10,3938.60,3953.85,4004.280045707756034852,35005,619,140169823.00,31721,90.62,82.50,-44.15
16-May-2018,4100.00,4100.00,3970.15,3987.70,4004.295419374806561436,6462,873,25875757.00,2585,40.00,129.85,-112.30
15-May-2018,4094.05,4150.00,4077.40,4120.10,4099.418753970414738179,44076,886,180685981.00,35953,81.57,72.60,26.05
14-May-2018,4100.00,4145.00,4065.00,4094.85,4106.224522292993630573,8164,990,33523217.00,2959,36.24,80.00,-5.15
11-May-2018,4000.00,4075.85,3990.15,4063.15,4044.417458729364682341,7996,871,32339162.00,3777,47.24,85.70,63.15
10-May-2018,3935.00,4006.00,3934.05,3996.75,3973.879994167395742198,6858,888,27252869.00,1602,23.36,71.95,61.75
9-May-2018,4050.30,4050.30,3954.00,3965.20,3978.551502145922746781,10252,1044,40788110.00,3717,36.26,96.30,-85.10
8-May-2018,4030.00,4091.00,4030.00,4063.55,4059.790880878491286703,4189,512,17006464.00,1844,44.02,61.00,33.55
7-May-2018,3999.00,4045.30,3970.00,4027.80,4023.533419391853126792,27888,756,112208300.00,25364,90.95,75.30,28.80
4-May-2018,3999.10,4034.80,3959.60,3988.95,3995.671114760829398480,4871,577,19462914.00,1741,35.74,75.20,-10.15
3-May-2018,4025.00,4025.05,3980.15,3999.55,4001.428099669768838186,3331,405,13328757.00,1342,40.29,44.90,-25.45
2-May-2018,4140.00,4140.00,3996.35,4021.45,4073.424779339653481529,15295,913,62303032.00,2755,18.01,143.65,-118.55
30-April-2018,4125.00,4125.00,4082.00,4109.95,4106.759973623475107154,6066,711,24911606.00,2106,34.72,43.00,-15.05
27-April-2018,4085.00,4116.20,4045.00,4064.10,4083.213620071684587813,4185,639,17088249.00,1613,38.54,71.20,-20.90
26-April-2018,4150.00,4174.95,4032.00,4079.95,4101.464235774981176723,9297,1233,38131313.00,2120,22.80,142.95,-70.05
25-April-2018,4129.05,4165.65,4083.30,4135.90,4133.967964571231379766,17387,1888,71877301.00,4141,23.82,82.35,6.85
24-April-2018,4130.00,4170.35,4097.80,4124.85,4132.341365461847389558,10956,1029,45273932.00,2406,21.96,72.55,-5.15
23-April-2018,4146.00,4159.05,4075.70,4138.55,4139.582249300181129589,6073,725,25139683.00,1469,24.19,83.35,-7.45
20-April-2018,4110.00,4132.30,4065.05,4079.75,4095.490099909173478655,5505,675,22545673.00,846,15.37,67.25,-30.25
19-April-2018,4010.00,4157.70,4009.35,4100.40,4112.060880096891400888,12385,1685,50927874.00,3452,27.87,148.35,90.40
18-April-2018,3927.35,4010.00,3927.35,3997.45,3975.099550149950016661,12004,989,47717095.00,3140,26.16,82.65,70.10
17-April-2018,3923.15,3945.00,3792.40,3918.75,3919.643167028199566160,9220,758,36139110.00,928,10.07,152.60,-4.40
16-April-2018,3884.00,3929.95,3867.10,3920.90,3905.314791079210458856,3901,898,15234633.00,1485,38.07,62.85,36.90
13-April-2018,3875.25,3905.55,3865.05,3881.40,3880.397610218376596621,2427,528,9417725.00,817,33.66,40.50,6.15
12-April-2018,3920.00,3920.00,3868.00,3872.05,3883.582706041304767419,5181,766,20120842.00,3751,72.40,52.00,-47.95
11-April-2018,3924.45,3937.70,3890.75,3921.40,3909.083377448385389094,3778,576,14768517.00,1373,36.34,46.95,-3.05
10-April-2018,3933.25,3945.50,3911.65,3930.65,3928.584577978464744703,2879,444,11310395.00,1139,39.56,33.85,-2.60
9-April-2018,3960.00,3974.90,3905.10,3912.55,3936.406098785720807084,10953,822,43115456.00,1594,14.55,69.80,-47.45
6-April-2018,3966.00,3980.00,3924.45,3949.15,3940.502578101304215953,3297,291,12991837.00,1415,42.92,55.55,-16.85
5-April-2018,3900.05,3976.00,3900.05,3965.80,3950.028455284552845528,5412,714,21377554.00,1295,23.93,75.95,65.75
4-April-2018,3957.10,4049.10,3875.10,3883.80,3936.481750804083344986,7151,1044,28149781.00,1734,24.25,174.00,-73.30
3-April-2018,3983.00,4000.15,3864.85,3949.40,3955.035693694638083757,19079,1832,75458126.00,9460,49.58,135.30,-33.60
2-April-2018,4069.80,4069.80,3925.00,3983.30,3960.178378378378378378,2590,499,10256862.00,964,37.22,144.80,-86.50
28-March-2018,3926.10,3964.20,3921.10,3947.85,3941.881261595547309833,2695,732,10623370.00,1147,42.56,43.10,21.75
27-March-2018,4085.00,4085.00,3926.00,3965.80,3958.647417218543046357,3775,638,14943894.00,1061,28.11,159.00,-119.20
26-March-2018,3870.00,3966.70,3828.55,3946.95,3901.166880891173950299,4668,782,18210647.00,1457,31.21,138.15,76.95
23-March-2018,3888.00,3900.60,3815.00,3875.75,3845.119581464872944693,5352,902,20579080.00,2159,40.34,85.60,-12.25
22-March-2018,3994.20,4008.25,3901.00,3921.70,3957.603745945380349482,9557,868,37822819.00,1915,20.04,107.25,-72.50
21-March-2018,3961.00,4048.85,3961.00,3993.30,4014.312236286919831223,5688,908,22833408.00,1888,33.19,87.85,32.30
20-March-2018,3990.00,3998.40,3911.75,3932.50,3952.923937051352843732,7244,1135,28634981.00,2351,32.45,86.65,-57.50
19-March-2018,4045.60,4065.40,3955.55,3966.60,3999.471739130434782608,7820,1297,31275869.00,2692,34.42,109.85,-79.00
16-March-2018,4154.05,4163.95,4000.05,4032.15,4071.670817669172932330,8512,1184,34658062.00,3597,42.26,163.90,-121.90
15-March-2018,4217.60,4230.00,4160.00,4173.00,4182.695709570957095709,4545,435,19010352.00,1467,32.28,70.00,-44.60
14-March-2018,4165.00,4236.00,4140.90,4214.50,4211.348883201489064681,8596,746,36200755.00,3873,45.06,95.10,49.50
13-March-2018,4149.00,4200.05,4143.00,4164.80,4172.089689107582196376,4471,398,18653413.00,2077,46.45,57.05,15.80
12-March-2018,4065.00,4188.00,4065.00,4177.25,4157.718086321077871660,8758,1331,36413295.00,3950,45.10,123.00,112.25
9-March-2018,4102.10,4132.05,4070.00,4083.05,4106.309518043109711794,4129,925,16954952.00,1675,40.57,62.05,-19.05
8-March-2018,4075.00,4134.45,4063.50,4109.55,4102.339575530586766541,4005,562,16429870.00,1002,25.02,70.95,34.55
7-March-2018,4150.00,4186.25,4094.55,4114.25,4146.218219633943427620,24040,634,99675086.00,20312,84.49,91.70,-35.75
6-March-2018,4145.05,4164.60,4105.60,4137.30,4138.862983236400957919,5846,691,24195793.00,914,15.63,59.00,-7.75
5-March-2018,4150.00,4150.00,4079.70,4090.30,4093.445733222866611433,3621,466,14822367.00,1112,30.71,70.30,-59.70
1-March-2018,4155.05,4179.50,4117.35,4149.95,4153.057082452431289640,2838,352,11786376.00,1261,44.43,62.15,-5.10
28-February-2018,4154.00,4185.00,4138.75,4154.00,4158.311419591409114719,3818,393,15876433.00,1862,48.77,46.25,0.00
27-February-2018,4152.85,4185.00,4146.75,4173.40,4165.052245377164660992,3407,541,14190333.00,1576,46.26,38.25,20.55
26-February-2018,4117.00,4194.15,4103.70,4141.35,4140.564559558917809975,7799,701,32292263.00,1500,19.23,90.45,24.35
23-February-2018,4179.00,4179.00,4068.90,4115.75,4106.183975177952181054,5479,679,22497782.00,1319,24.07,110.10,-63.25
22-February-2018,4142.00,4142.00,4079.25,4103.80,4100.195993928552068086,36894,1258,151272631.00,30431,82.48,62.75,-38.20
21-February-2018,4132.65,4170.00,4120.95,4135.25,4142.637712936414235115,5929,814,24561699.00,2623,44.24,49.05,2.60
20-February-2018,4110.00,4180.35,4089.30,4132.50,4137.964078002052685596,2923,459,12095269.00,504,17.24,91.05,22.50
19-February-2018,4160.00,4208.00,4086.00,4110.95,4156.407148407148407148,6435,663,26746480.00,1087,16.89,122.00,-49.05
16-February-2018,4195.45,4266.25,4109.15,4160.00,4193.315732758620689655,5568,714,23348382.00,1199,21.53,157.10,-35.45
15-February-2018,4188.00,4227.40,4162.80,4181.10,4198.348735244519392917,2965,405,12448104.00,640,21.59,64.60,-6.90
14-February-2018,4199.60,4202.75,4125.00,4170.45,4181.001029071263184975,3887,731,16251551.00,1543,39.70,77.75,-29.15
12-February-2018,4180.00,4217.20,4164.30,4200.75,4196.315514373960560703,4209,883,17662292.00,1514,35.97,52.90,20.75
9-February-2018,4106.35,4190.00,4073.15,4154.75,4121.742200603824220060,5962,730,24573827.00,1623,27.22,116.85,48.40
8-February-2018,4082.00,4175.00,4050.15,4158.55,4115.258889430102289332,8212,833,33794506.00,3048,37.12,124.85,76.55
7-February-2018,4100.00,4167.05,4040.80,4081.30,4119.562969509500662836,6789,781,27967713.00,2947,43.41,126.25,-18.70
6-February-2018,4050.00,4109.15,3961.15,4093.85,4039.975199854651162790,11008,1422,44472047.00,4646,42.21,148.00,43.85
5-February-2018,4143.75,4170.00,4055.40,4138.10,4119.449949443882709807,6923,880,28518952.00,1781,25.73,114.60,-5.65
2-February-2018,4362.80,4364.40,4127.20,4177.90,4251.989986401285696625,8089,1296,34394347.00,3622,44.78,237.20,-184.90
1-February-2018,4380.00,4418.00,4344.40,4389.40,4401.512612280054140519,32508,1250,143084372.00,22722,69.90,73.60,9.40
31-January-2018,4369.80,4395.05,4335.00,4379.90,4365.882543802725502920,4623,608,20183475.00,1447,31.30,60.05,10.10
30-January-2018,4378.60,4384.95,4308.00,4360.90,4337.121485163896224949,6437,1195,27918051.00,3446,53.53,76.95,-17.70
29-January-2018,4364.00,4410.25,4326.15,4387.40,4385.170912815260530021,7811,1079,34252570.00,3269,41.85,84.10,23.40
25-January-2018,4290.00,4382.55,4290.00,4355.25,4330.721380731581658938,9705,1470,42029651.00,4729,48.73,92.55,65.25
24-January-2018,4364.80,4364.80,4276.45,4283.75,4306.118555705734697818,5179,741,22301388.00,1962,37.88,88.35,-81.05
23-January-2018,4336.65,4398.00,4304.65,4368.10,4358.663312971613366870,5566,631,24260320.00,1451,26.07,93.35,31.45
22-January-2018,4300.00,4339.95,4258.50,4330.05,4311.119875454073689673,7708,1127,33230112.00,2606,33.81,81.45,30.05
19-January-2018,4386.90,4386.90,4277.10,4300.20,4328.431213872832369942,11245,1453,48673209.00,3748,33.33,109.80,-86.70
18-January-2018,4535.00,4550.00,4376.00,4408.55,4443.979247852011831541,21299,2908,94652314.00,5001,23.48,174.00,-126.45
17-January-2018,4536.00,4592.00,4500.00,4542.50,4548.971882007935138864,5797,841,26370390.00,2169,37.42,92.00,6.50
16-January-2018,4535.00,4594.30,4508.05,4543.90,4553.980819783857462759,20542,2036,93547874.00,9099,44.29,86.25,8.90
15-January-2018,4449.00,4559.50,4406.00,4524.95,4493.659467242620590352,18057,1655,81142009.00,8176,45.28,153.50,75.95
12-January-2018,4415.50,4432.85,4350.00,4391.25,4396.809186415831908135,4093,707,17996140.00,1591,38.87,82.85,-24.25
11-January-2018,4417.00,4430.00,4380.00,4396.50,4403.531364088947892465,3013,601,13267840.00,1097,36.41,50.00,-20.50
10-January-2018,4420.35,4423.80,4375.00,4393.05,4392.104533152909336941,2956,334,12983061.00,1549,52.40,48.80,-27.30
9-January-2018,4429.35,4471.00,4387.65,4415.55,4430.505154639175257731,6596,719,29223612.00,2439,36.98,83.35,-13.80
8-January-2018,4409.25,4427.10,4375.00,4410.80,4407.723744748949789957,4999,591,22034211.00,1979,39.59,52.10,1.55
5-January-2018,4356.30,4405.00,4356.30,4395.55,4390.926956115234032606,17113,1391,75141933.00,8063,47.12,48.70,39.25
4-January-2018,4300.00,4350.85,4295.00,4340.95,4331.580601645757453122,7413,590,32110007.00,3545,47.82,55.85,40.95
3-January-2018,4265.00,4309.05,4247.20,4294.50,4284.966857142857142857,5250,470,22496076.00,1480,28.19,61.85,29.50
2-January-2018,4269.05,4297.95,4244.80,4255.05,4261.007424144609425435,3098,404,13200601.00,1205,38.90,53.15,-14.00
1-January-2018,4330.75,4330.75,4250.00,4257.50,4275.535135135135135135,1665,261,7118766.00,512,30.75,80.75,-73.25
29-December-2017,4280.80,4328.00,4280.80,4320.80,4313.876082771896053897,4156,491,17928469.00,1921,46.22,47.20,40.00
28-December-2017,4280.20,4290.00,4250.00,4276.15,4270.271147771147771147,5698,723,24332005.00,2330,40.89,40.00,-4.05
27-December-2017,4341.00,4341.00,4223.00,4273.00,4286.059897501601537475,6244,694,26762158.00,2144,34.34,118.00,-68.00
26-December-2017,4301.75,4337.00,4278.75,4322.40,4310.856915739268680445,5032,490,21692232.00,2181,43.34,58.25,20.65
22-December-2017,4379.85,4379.85,4267.65,4286.95,4296.957637997432605905,6232,696,26778640.00,3004,48.20,112.20,-92.90
21-December-2017,4333.00,4375.00,4326.00,4344.40,4348.494707874682472480,4724,386,20542289.00,1679,35.54,49.00,11.40
20-December-2017,4370.00,4370.00,4320.00,4342.55,4349.913723667905824039,6456,762,28083043.00,2252,34.88,50.00,-27.45
19-December-2017,4322.15,4368.60,4311.00,4361.10,4355.310266758539226301,10159,1507,44245597.00,5708,56.19,57.60,38.95
18-December-2017,4300.00,4322.00,4127.00,4310.45,4295.129708737864077669,12875,2327,55299795.00,3588,27.87,195.00,10.45
15-December-2017,4281.65,4348.00,4261.10,4322.15,4300.508666666666666666,6000,1140,25803052.00,2071,34.52,86.90,40.50
14-December-2017,4311.00,4311.00,4240.00,4255.80,4256.660000000000000000,3250,457,13834145.00,993,30.55,71.00,-55.20
13-December-2017,4225.00,4346.90,4181.95,4273.45,4275.281084529505582137,15675,1819,67015031.00,4302,27.44,164.95,48.45
12-December-2017,4218.85,4259.80,4169.00,4225.60,4215.329768041237113402,7760,1383,32710959.00,3974,51.21,90.80,6.75
11-December-2017,4198.00,4253.90,4198.00,4241.10,4238.201885287077805029,33841,3034,143424990.00,26368,77.92,55.90,43.10
8-December-2017,4096.00,4179.00,4096.00,4154.05,4153.897397094430992736,6608,1011,27448954.00,1716,25.97,83.00,58.05
7-December-2017,4045.00,4118.00,4020.05,4085.70,4084.373358862144420131,7312,950,29864938.00,2805,38.36,97.95,40.70
6-December-2017,4115.00,4115.00,4020.00,4033.75,4040.282046849338750108,11569,1230,46742023.00,3948,34.13,95.00,-81.25
5-December-2017,4115.00,4135.00,4075.05,4109.90,4117.681089411137124736,67486,1109,277885826.00,61348,90.90,59.95,-5.10
4-December-2017,4249.90,4249.90,4100.45,4109.85,4132.422276126945623610,4947,777,20443093.00,1806,36.51,149.45,-140.05
1-December-2017,4220.00,4245.10,4148.45,4172.75,4205.961151079136690647,4170,537,17538858.00,1020,24.46,96.65,-47.25
30-November-2017,4251.40,4251.40,4194.65,4211.05,4217.492332204740091615,5021,565,21176029.00,1635,32.56,56.75,-40.35
29-November-2017,4300.00,4307.85,4255.05,4280.90,4286.433389261744966442,5960,480,25547143.00,2208,37.05,52.80,-19.10
28-November-2017,4264.00,4311.00,4221.00,4258.00,4288.627494717069734679,8518,812,36530529.00,3706,43.51,90.00,-6.00
27-November-2017,4250.00,4280.00,4210.00,4263.30,4254.068390526824552924,8276,871,35206670.00,1913,23.12,70.00,13.30
24-November-2017,4196.00,4244.95,4196.00,4231.80,4223.648097293056100431,5098,493,21532158.00,1343,26.34,48.95,35.80
23-November-2017,4234.95,4254.35,4180.10,4192.05,4222.733281593584271116,7731,697,32645951.00,1818,23.52,74.25,-42.90
22-November-2017,4170.00,4234.95,4170.00,4224.75,4207.553273137697516930,8860,783,37278922.00,3387,38.23,64.95,54.75
21-November-2017,4181.00,4210.70,4125.85,4161.60,4166.120477910530702973,17995,1816,74969338.00,7807,43.38,84.85,-19.40
20-November-2017,4265.00,4265.00,4175.25,4192.90,4199.524957555178268251,11780,1060,49470404.00,6677,56.68,89.75,-72.10
17-November-2017,4300.00,4345.00,4251.20,4277.30,4297.599969786237631241,13239,1656,56895926.00,5114,38.63,93.80,-22.70
16-November-2017,4325.00,4330.00,4261.00,4277.10,4293.487655693950177935,8992,2224,38607041.00,3416,37.99,69.00,-47.90
15-November-2017,4357.00,4357.00,4268.35,4315.45,4304.934745847010842534,10053,905,43277509.00,3454,34.36,88.65,-41.55
14-November-2017,4352.60,4400.00,4347.95,4356.95,4366.087237163814180929,10225,1224,44643242.00,4688,45.85,52.05,4.35
13-November-2017,4452.05,4486.75,4320.10,4352.05,4394.984175495789187720,14724,1424,64711747.00,6161,41.84,166.65,-100.00
10-November-2017,4399.90,4470.00,4345.15,4445.65,4439.284066173269481932,13782,1137,61182213.00,6943,50.38,124.85,45.75
9-November-2017,4397.90,4412.95,4345.00,4368.50,4367.805194805194805194,12243,535,53475039.00,10091,82.42,67.95,-29.40
8-November-2017,4376.00,4424.00,4335.45,4374.75,4379.139290085679314565,4085,1007,17888784.00,631,15.45,88.55,-1.25
7-November-2017,4429.40,4475.00,4343.90,4361.25,4412.075565704795515881,4817,673,21252968.00,1206,25.04,131.10,-68.15
6-November-2017,4360.10,4446.85,4360.10,4420.65,4417.161124867350548284,5654,803,24974629.00,1618,28.62,86.75,60.55
3-November-2017,4413.20,4413.85,4354.80,4368.80,4373.213501350135013501,5555,513,24293201.00,2261,40.70,59.05,-44.40
2-November-2017,4488.00,4488.00,4372.65,4398.00,4411.843644198214835333,3249,638,14334080.00,1384,42.60,115.35,-90.00
1-November-2017,4459.00,4459.00,4407.40,4420.70,4432.915793973071169053,4679,777,20741613.00,1696,36.25,51.60,-38.30
31-October-2017,4491.00,4491.00,4392.00,4401.25,4422.498181818181818181,4400,704,19458992.00,1795,40.80,99.00,-89.75
30-October-2017,4449.00,4485.00,4426.55,4469.15,4465.380504700643245917,4042,575,18049068.00,1165,28.82,58.45,20.15
27-October-2017,4520.00,4520.00,4413.00,4435.40,4461.261522450193279809,6726,1081,30006445.00,1712,25.45,107.00,-84.60
26-October-2017,4460.00,4510.00,4407.10,4488.30,4437.615903618734359933,338074,2450,1500242559.00,320762,94.88,102.90,28.30
25-October-2017,4210.00,4485.00,4210.00,4464.70,4405.925700288908428589,31844,3618,140302298.00,12287,38.58,275.00,254.70
24-October-2017,4210.00,4299.95,4193.60,4211.20,4261.218554724937703661,52170,1834,222307772.00,40670,77.96,106.35,1.20
23-October-2017,4030.30,4227.70,4030.30,4209.05,4162.988520845231296402,17510,2648,72893929.00,5560,31.75,197.40,178.75
19-October-2017,4080.00,4080.00,4000.00,4024.05,4028.620170597089814350,1993,298,8029040.00,695,34.87,80.00,-55.95
18-October-2017,4096.90,4180.00,4053.00,4090.75,4119.036890977233316551,35754,3779,147272045.00,3859,10.79,127.00,-6.15
17-October-2017,4005.00,4125.00,4004.25,4088.25,4055.133316532258064516,11904,1062,48272307.00,6767,56.85,120.75,83.25
16-October-2017,4025.00,4040.75,3984.45,4004.20,3997.019490504093421435,48126,1184,192360560.00,42953,89.25,56.30,-20.80
13-October-2017,3939.00,4011.00,3900.00,4003.30,3985.196182698699078909,10531,1013,41968101.00,3989,37.88,111.00,64.30
12-October-2017,3951.10,3951.10,3885.00,3922.10,3907.697493771068444965,6823,685,26662220.00,3261,47.79,66.10,-29.00
11-October-2017,3960.00,3979.80,3925.00,3951.55,3951.586557469641344253,7082,691,27985136.00,2882,40.69,54.80,-8.45
10-October-2017,3956.25,3990.00,3946.30,3963.15,3974.941569869764167546,2841,352,11292809.00,891,31.36,43.70,6.90
9-October-2017,3930.00,3984.30,3925.05,3964.60,3961.779015056461731493,12752,592,50520606.00,9425,73.91,59.25,34.60
6-October-2017,3939.95,3950.00,3910.75,3925.05,3930.574077085704992681,6149,602,24169100.00,1268,20.62,39.25,-14.90
5-October-2017,3879.90,3920.65,3855.10,3897.20,3888.310985529583012244,11679,898,45411584.00,3352,28.70,65.55,17.30
4-October-2017,3885.00,3926.70,3853.95,3866.05,3897.564220183486238532,6322,651,24640401.00,2158,34.13,72.75,-18.95
3-October-2017,3900.00,3940.00,3876.05,3898.35,3909.621021465581051073,4053,584,15845694.00,1009,24.90,63.95,-1.65
29-September-2017,3868.75,3910.15,3845.50,3852.80,3874.069465267366316841,4002,602,15504026.00,1420,35.48,64.65,-15.95
28-September-2017,3809.90,3873.00,3780.05,3862.45,3830.464974079489565332,7523,980,28816588.00,2259,30.03,92.95,52.55
27-September-2017,3916.10,3954.55,3774.00,3798.65,3918.435545579194126232,90436,1549,354367637.00,83171,91.97,180.55,-117.45
26-September-2017,3912.00,3933.80,3830.20,3914.05,3886.121469887716910513,8817,1513,34263933.00,3380,38.34,103.60,2.05
25-September-2017,4050.00,4050.00,3895.00,3910.95,3923.362349799732977303,7490,1124,29385984.00,3002,40.08,155.00,-139.05
22-September-2017,4142.20,4156.70,3989.00,3994.20,4023.468902544076264859,17413,2035,70060664.00,6135,35.23,167.70,-148.00
21-September-2017,4235.00,4238.90,4150.00,4168.50,4186.272697847548146949,6179,700,25866979.00,1762,28.52,88.90,-66.50
20-September-2017,4200.00,4206.75,4156.00,4196.95,4186.280860581531579507,9389,879,39304991.00,3835,40.85,50.75,-3.05
19-September-2017,4161.10,4213.30,4161.10,4186.95,4187.091302636757182211,2541,278,10639399.00,421,16.57,52.20,25.85
18-September-2017,4211.00,4242.00,4191.45,4200.80,4213.445548337791364157,2617,380,11026587.00,672,25.68,50.55,-10.20
15-September-2017,4176.00,4226.00,4176.00,4204.55,4198.266410614525139664,2864,420,12023835.00,990,34.57,50.00,28.55
14-September-2017,4225.00,4225.00,4182.00,4202.25,4201.091859360152043078,3157,457,13262847.00,944,29.90,43.00,-22.75
13-September-2017,4210.00,4222.00,4161.00,4173.10,4185.467203682393555811,2607,393,10911513.00,938,35.98,61.00,-36.90
12-September-2017,4197.00,4232.00,4180.35,4222.15,4209.922405225046145108,14086,1201,59300967.00,7725,54.84,51.65,25.15
11-September-2017,4170.10,4190.00,4142.30,4165.70,4176.071104206500956022,8368,1266,34945363.00,5044,60.28,47.70,-4.40
8-September-2017,4150.00,4160.00,4091.45,4126.75,4145.921355885745611530,87559,659,363012728.00,3848,4.39,68.55,-23.25
