Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-May-2024,1466.05,1494.85,1466.00,1478.35,1479.703446935337566411,30868,2482,45675486.00,7430,24.07,28.85,12.30
28-May-2024,1467.05,1479.20,1456.00,1464.85,1466.977846953001164944,52363,4320,76815361.00,20431,39.02,23.20,-2.20
27-May-2024,1487.00,1500.30,1460.40,1466.70,1478.027186317279634819,34613,2859,51158955.00,16492,47.65,39.90,-20.30
24-May-2024,1509.75,1509.75,1477.60,1486.55,1487.635215351493958211,160714,9418,239083806.00,50123,31.19,32.15,-23.20
23-May-2024,1514.35,1514.35,1467.00,1494.95,1485.510359918200408997,244500,15526,363207283.00,69364,28.37,47.35,-19.40
22-May-2024,1549.60,1563.75,1505.50,1540.30,1526.273830147016997709,193379,14314,295149307.00,65789,34.02,58.25,-9.30
21-May-2024,1535.15,1558.50,1523.65,1541.15,1539.182970920923506017,38722,3492,59600243.00,18908,48.83,34.85,6.00
18-May-2024,1540.85,1540.85,1523.35,1530.80,1531.721039335979790689,5542,669,8488798.00,3189,57.54,17.50,-10.05
17-May-2024,1526.35,1537.45,1520.00,1531.55,1533.114037572903742636,102361,7427,156931086.00,7303,7.13,17.45,5.20
16-May-2024,1534.90,1540.00,1509.50,1536.25,1522.676998263777249051,15551,1827,23679150.00,2243,14.42,30.50,1.35
15-May-2024,1543.65,1550.00,1520.90,1526.90,1529.649900355255177194,23082,2806,35307379.00,9327,40.41,29.10,-16.75
14-May-2024,1529.40,1547.90,1519.00,1545.25,1540.740732476647362495,98597,6345,151912414.00,78487,79.60,28.90,15.85
13-May-2024,1507.25,1530.00,1502.90,1525.85,1518.625011745912422476,85136,4128,129289659.00,56057,65.84,27.10,18.60
10-May-2024,1499.95,1526.25,1490.00,1506.25,1506.141518829754123871,96390,7467,145176981.00,10339,10.73,36.25,6.30
9-May-2024,1540.15,1540.15,1489.90,1493.35,1506.544210024693497379,46166,3362,69551120.00,30649,66.39,50.25,-46.80
8-May-2024,1510.00,1527.90,1502.85,1521.55,1517.329527522509978650,10773,1170,16346191.00,3167,29.40,25.05,11.55
7-May-2024,1536.25,1542.80,1510.60,1515.15,1529.269272102959293334,38151,3269,58343152.00,20710,54.28,32.20,-21.10
6-May-2024,1521.00,1534.15,1509.00,1529.70,1524.950039861812383736,18815,1629,28691935.00,9028,47.98,25.15,8.70
3-May-2024,1521.40,1537.10,1501.85,1508.40,1516.539198883715286730,65933,6694,99989979.00,12618,19.14,35.25,-13.00
2-May-2024,1504.60,1529.95,1503.00,1518.40,1521.439527331063896388,51114,4257,77766860.00,23238,45.46,26.95,13.80
30-April-2024,1531.15,1531.15,1496.75,1502.30,1514.326318993506493506,49280,3495,74626001.00,24287,49.28,34.40,-28.85
29-April-2024,1507.70,1527.00,1507.70,1521.95,1521.707245471580262336,32020,1913,48725066.00,11518,35.97,19.30,14.25
26-April-2024,1529.90,1530.05,1499.65,1504.25,1506.273290900349462172,139357,10037,209909727.00,26955,19.34,30.40,-25.65
25-April-2024,1488.45,1526.55,1488.45,1520.55,1508.980815898536975083,100135,5768,151101794.00,51348,51.28,38.10,32.10
24-April-2024,1483.70,1503.00,1479.50,1486.35,1489.131846799580272822,38120,1896,56765706.00,9045,23.73,23.50,2.65
23-April-2024,1560.05,1560.70,1477.65,1483.75,1501.926195512998942270,71852,4590,107916401.00,28808,40.09,83.05,-76.30
22-April-2024,1525.40,1547.70,1522.55,1539.60,1530.545726293358588848,67576,2513,103428158.00,54795,81.09,25.15,14.20
19-April-2024,1505.00,1528.90,1502.15,1522.55,1517.994467553505484397,145686,11928,221150542.00,22803,15.65,26.75,17.55
18-April-2024,1549.75,1549.75,1506.80,1517.15,1526.816565878687923767,27285,2514,41659190.00,7794,28.57,42.95,-32.60
16-April-2024,1538.65,1543.25,1525.95,1536.95,1532.304599283943817130,94406,3620,144658748.00,68997,73.09,17.30,-1.70
15-April-2024,1534.95,1544.20,1503.15,1541.15,1529.362452903728725477,115455,6797,176572542.00,74827,64.81,41.05,6.20
12-April-2024,1599.80,1599.80,1533.35,1539.65,1548.446500215196323358,202141,13941,313004524.00,47160,23.33,66.45,-60.15
10-April-2024,1609.20,1609.20,1583.75,1604.00,1592.898675571307117907,97627,6052,155509919.00,60641,62.11,25.45,-5.20
9-April-2024,1604.40,1609.00,1592.05,1602.80,1601.551595247630489921,14982,1240,23994446.00,5443,36.33,16.95,-1.60
8-April-2024,1610.00,1618.05,1596.95,1599.60,1607.750265238372292001,29219,2401,46976855.00,15981,54.69,21.10,-10.40
5-April-2024,1619.65,1638.70,1605.45,1609.15,1615.630358817795597079,108746,5991,175693339.00,22009,20.24,33.25,-10.50
4-April-2024,1623.95,1627.50,1587.55,1620.00,1609.603760067196995899,40478,3600,65153541.00,18503,45.71,39.95,-3.95
3-April-2024,1613.60,1628.50,1594.10,1622.40,1620.704652677031333889,87541,2504,141878106.00,67613,77.24,34.40,8.80
2-April-2024,1628.65,1631.65,1610.00,1622.05,1619.979068576431910921,60531,3462,98058953.00,35087,57.97,21.65,-6.60
1-April-2024,1631.50,1633.45,1618.95,1630.80,1629.634671278926869233,153793,5384,250626405.00,132411,86.10,14.50,-0.70
28-March-2024,1605.40,1634.05,1605.40,1620.50,1623.930038233021607651,300264,8477,487607729.00,189193,63.01,28.65,15.10
27-March-2024,1598.00,1625.55,1592.20,1608.10,1602.122322869249235855,1524580,1327,2442563651.00,1510371,99.07,33.35,10.10
26-March-2024,1611.70,1613.25,1593.50,1597.00,1604.923155272738274119,99161,5484,159145785.00,74912,75.55,19.75,-14.70
22-March-2024,1564.65,1621.15,1564.65,1608.00,1604.108909890554083681,227601,9749,365096792.00,111548,49.01,56.50,43.35
21-March-2024,1565.20,1570.00,1542.45,1564.60,1561.136899739700206444,55705,4751,86963131.00,39411,70.75,27.55,-0.60
20-March-2024,1555.75,1558.45,1520.30,1552.20,1536.323609874233580851,156083,6556,239793998.00,121498,77.84,38.15,-3.55
19-March-2024,1577.55,1580.05,1540.85,1551.15,1562.609417294253604585,128933,9143,201471920.00,95342,73.95,39.20,-26.40
18-March-2024,1549.90,1575.30,1543.95,1571.45,1562.605575814610045876,25503,1845,39851130.00,12942,50.75,31.35,21.55
15-March-2024,1569.75,1571.90,1541.25,1547.60,1548.750403832228596891,143624,8965,222437728.00,69897,48.67,30.65,-22.15
14-March-2024,1558.05,1573.80,1546.50,1569.75,1560.180792240754169688,22064,3062,34423829.00,8289,37.57,27.30,11.70
13-March-2024,1576.15,1589.00,1544.00,1557.90,1559.559397704538275244,47485,5393,74055678.00,31260,65.83,45.00,-18.25
12-March-2024,1593.95,1603.75,1581.15,1584.40,1593.291859846469559930,13157,1482,20962941.00,5100,38.76,22.60,-9.55
11-March-2024,1608.45,1627.00,1587.00,1592.40,1605.191952347392911964,207166,4333,332541196.00,181979,87.84,40.00,-16.05
7-March-2024,1614.95,1619.85,1600.80,1606.65,1608.288813315638133156,180840,6545,290842949.00,80686,44.62,19.05,-8.30
6-March-2024,1574.15,1607.00,1566.95,1603.90,1592.220863521620824181,30503,8302,48567513.00,12122,39.74,40.05,29.75
5-March-2024,1552.85,1576.15,1534.85,1574.15,1558.178137983818062541,36584,3124,57004389.00,16057,43.89,41.30,21.30
4-March-2024,1559.55,1569.00,1549.20,1552.25,1558.982735257214554579,19925,2084,31062731.00,8446,42.39,19.80,-7.30
2-March-2024,1578.90,1578.90,1528.35,1551.05,1554.823649041255084253,3442,390,5351703.00,2025,58.83,50.55,-27.85
1-March-2024,1585.95,1585.95,1547.45,1558.70,1560.703975578090459314,142495,10058,222392513.00,9002,6.32,38.50,-27.25
29-February-2024,1570.55,1586.00,1557.45,1576.20,1570.184878744650499286,14020,1301,22013992.00,4233,30.19,28.55,5.65
28-February-2024,1583.05,1587.85,1563.50,1573.25,1572.344410491469314998,7854,878,12349193.00,3336,42.48,24.35,-9.80
27-February-2024,1553.70,1585.00,1549.05,1582.20,1557.561273896045057081,690857,3028,1076052109.00,674920,97.69,35.95,28.50
26-February-2024,1561.15,1566.70,1549.20,1556.95,1558.825685215946843853,9632,852,15014609.00,4600,47.76,17.50,-4.20
23-February-2024,1563.45,1568.25,1550.05,1561.15,1562.694193690651745476,72559,3986,113387528.00,8173,11.26,18.20,-2.30
22-February-2024,1550.00,1561.00,1535.25,1557.75,1546.964670988739861938,38099,2761,58937807.00,16419,43.10,25.75,7.75
21-February-2024,1540.00,1549.10,1533.00,1543.40,1542.436472394600473418,31262,2825,48219649.00,13386,42.82,16.10,3.40
20-February-2024,1530.20,1541.15,1513.00,1538.70,1523.388078590680051560,128005,2670,195001291.00,18121,14.16,28.15,8.50
19-February-2024,1510.45,1532.65,1507.55,1529.85,1521.339053075995174909,33160,2328,50447603.00,16881,50.91,25.10,19.40
16-February-2024,1511.45,1521.15,1504.90,1510.45,1511.653270921338052289,140144,8357,211849136.00,20322,14.50,16.25,-1.00
15-February-2024,1528.55,1528.55,1505.45,1510.00,1511.996520242460525331,26726,1942,40409619.00,10961,41.01,23.10,-18.55
14-February-2024,1549.55,1549.55,1508.55,1522.10,1520.034407484407484407,19240,1539,29245462.00,6181,32.13,41.00,-27.45
13-February-2024,1535.40,1551.20,1528.60,1542.00,1540.522580296507124457,55513,6302,85519030.00,29649,53.41,22.60,6.60
12-February-2024,1540.00,1554.85,1525.00,1534.55,1539.179470877768662838,97520,10521,150100782.00,62859,64.46,29.85,-5.45
9-February-2024,1502.80,1539.00,1492.80,1534.85,1525.576863474661684387,251023,16240,382954881.00,75384,30.03,46.20,32.05
8-February-2024,1511.95,1511.95,1487.00,1500.25,1498.979656621657873558,22366,1708,33526179.00,12017,53.73,24.95,-11.70
7-February-2024,1478.10,1500.00,1478.10,1496.15,1492.126330422694296016,23019,1546,34347256.00,7854,34.12,21.90,18.05
6-February-2024,1463.50,1478.00,1450.00,1474.80,1469.300727566693613581,40821,2856,59978325.00,17238,42.23,28.00,11.30
5-February-2024,1429.30,1466.45,1425.00,1463.90,1454.074210227442541618,66918,4968,97303738.00,34448,51.48,41.45,34.60
2-February-2024,1409.00,1433.05,1406.10,1417.20,1425.373233072489043407,441515,12037,629323663.00,316599,71.71,26.95,8.20
1-February-2024,1438.80,1438.80,1399.65,1406.55,1415.725191732136176580,42768,3722,60547735.00,12336,28.84,39.15,-32.25
31-January-2024,1390.35,1438.50,1367.75,1418.50,1413.748959011702484557,101346,7127,143277802.00,20358,20.09,70.75,28.15
30-January-2024,1401.00,1409.00,1369.60,1371.60,1387.222335685109543260,21544,1787,29886318.00,8812,40.90,39.40,-29.40
29-January-2024,1369.70,1421.00,1360.35,1399.25,1401.029775341287756637,46515,3439,65168900.00,14476,31.12,60.65,29.55
25-January-2024,1382.15,1389.10,1348.30,1374.85,1381.390338311571142920,3397253,12002,4692932471.00,3271608,96.30,40.80,-7.30
24-January-2024,1389.85,1390.00,1360.35,1382.25,1380.047465477954452067,80311,5156,110832992.00,39159,48.76,29.65,-7.60
23-January-2024,1319.90,1395.00,1319.60,1379.50,1375.710217712903410137,157501,17710,216675735.00,62417,39.63,75.40,59.60
20-January-2024,1343.55,1346.60,1324.10,1325.85,1334.121847414880201765,6344,557,8463669.00,2558,40.32,22.50,-17.70
19-January-2024,1341.65,1344.30,1329.30,1335.25,1335.301229012612586203,136451,11334,182203188.00,19803,14.51,15.00,-6.40
18-January-2024,1299.25,1343.60,1290.70,1335.65,1322.346009662772472409,123774,8141,163672055.00,34053,27.51,52.90,36.40
17-January-2024,1312.00,1319.00,1294.00,1299.25,1301.440199455592224122,41513,3226,54026687.00,18113,43.63,25.00,-12.75
16-January-2024,1339.95,1339.95,1307.85,1313.55,1316.812144529943124790,11956,1461,15743806.00,3875,32.41,32.10,-26.40
15-January-2024,1326.10,1339.75,1321.55,1328.65,1330.726910730973954735,24611,1999,32750520.00,12233,49.71,18.20,2.55
12-January-2024,1321.85,1329.50,1306.00,1324.85,1323.441855367815028226,205307,16521,271711877.00,29337,14.29,23.50,3.00
11-January-2024,1329.75,1332.15,1310.35,1316.70,1320.335742827638845238,22273,1630,29407838.00,8073,36.25,21.80,-13.05
10-January-2024,1331.35,1333.25,1313.55,1324.25,1321.801213830833012779,23397,1626,30926183.00,8960,38.30,19.70,-7.10
9-January-2024,1306.00,1332.95,1306.00,1322.50,1321.448355938478107225,29713,1894,39264195.00,9870,33.22,26.95,16.50
8-January-2024,1308.35,1309.75,1299.95,1305.05,1304.957505979197953167,17979,1700,23461831.00,7106,39.52,9.80,-3.30
5-January-2024,1319.35,1319.35,1287.75,1299.85,1297.298301410329712216,167904,11624,217821574.00,20912,12.45,31.60,-19.50
4-January-2024,1305.35,1328.25,1298.00,1312.65,1320.385666368515205724,89440,5102,118095294.00,61057,68.27,30.25,7.30
3-January-2024,1297.85,1304.10,1291.20,1298.10,1298.267759333487230068,47651,3390,61863757.00,16568,34.77,12.90,0.25
2-January-2024,1264.85,1298.95,1258.10,1296.40,1288.174589669963486830,84627,3991,109014351.00,15781,18.65,40.85,31.55
1-January-2024,1261.45,1263.95,1252.75,1259.90,1257.230878372478826508,45812,2417,57596261.00,32996,72.02,11.20,-1.55
29-December-2023,1264.05,1272.00,1252.65,1260.00,1257.695322600400103428,73481,7770,92416710.00,10976,14.94,19.35,-4.05
28-December-2023,1253.15,1264.00,1249.80,1262.00,1257.964368761850248631,27953,2216,35163878.00,9466,33.86,14.20,8.85
27-December-2023,1250.00,1255.45,1241.35,1251.75,1248.612610219908636991,18826,1608,23506381.00,8259,43.87,14.10,1.75
26-December-2023,1243.75,1249.75,1240.00,1246.35,1246.507525586995785671,46508,2730,57972572.00,17347,37.30,9.75,2.60
22-December-2023,1238.80,1251.00,1236.95,1243.75,1243.025413375460768825,94950,5686,118025263.00,12113,12.76,14.05,4.95
21-December-2023,1225.40,1236.75,1209.00,1232.40,1225.251795080714976829,39274,2825,48120539.00,10547,26.85,27.75,7.00
20-December-2023,1247.95,1254.10,1228.85,1231.65,1238.166650249216887645,50759,3636,62848101.00,20034,39.47,25.25,-16.30
19-December-2023,1267.95,1267.95,1236.95,1245.50,1249.941444608782096355,41243,2230,51551335.00,13962,33.85,31.00,-22.45
18-December-2023,1238.80,1267.90,1235.00,1251.55,1256.289794939441179997,83390,4639,104762006.00,35223,42.24,32.90,12.75
15-December-2023,1231.60,1246.55,1231.60,1236.40,1239.589485153909016616,124814,8656,154718122.00,28976,23.22,14.95,4.80
14-December-2023,1237.70,1240.10,1224.50,1231.50,1231.169253152279340446,18558,1168,22848039.00,6857,36.95,15.60,-6.20
13-December-2023,1226.20,1239.00,1212.50,1232.75,1222.352487267863573229,19439,1310,23761310.00,8471,43.58,26.50,6.55
12-December-2023,1252.65,1252.65,1212.35,1217.70,1228.367777078258013303,36533,2337,44875960.00,12045,32.97,40.30,-34.95
11-December-2023,1237.50,1246.15,1217.70,1241.30,1232.826963587120072223,16615,1481,20483420.00,7188,43.26,28.45,3.80
8-December-2023,1237.30,1246.95,1230.15,1235.50,1236.000065997071379957,242435,13328,299649676.00,20669,8.53,16.80,-1.80
7-December-2023,1234.75,1241.75,1229.10,1239.75,1234.610912893700787401,16256,1234,20069835.00,6165,37.92,12.65,5.00
6-December-2023,1249.95,1257.40,1233.05,1239.95,1246.409607765791414409,58307,3933,72674405.00,23360,40.06,24.35,-10.00
5-December-2023,1231.40,1242.00,1221.10,1240.10,1232.880899313204613191,77170,5216,95141419.00,41226,53.42,20.90,8.70
4-December-2023,1232.05,1239.65,1220.70,1231.45,1228.840544335963621773,29908,1823,36752163.00,10208,34.13,18.95,-0.60
1-December-2023,1238.95,1241.50,1224.50,1231.25,1231.410790768251792750,326872,14493,402513708.00,29255,8.95,17.00,-7.70
30-November-2023,1198.95,1231.55,1198.40,1227.15,1216.723617695591817491,38179,3090,46453291.00,14670,38.42,33.15,28.20
29-November-2023,1189.10,1208.00,1185.25,1200.85,1195.991106052942168268,23724,1833,28373693.00,12958,54.62,22.75,11.75
28-November-2023,1195.05,1200.20,1189.25,1191.40,1192.946137022531915975,19661,2135,23454514.00,11842,60.23,10.95,-3.65
24-November-2023,1200.00,1209.75,1192.40,1196.40,1196.932936897407770913,173210,9476,207320754.00,17549,10.13,17.35,-3.60
23-November-2023,1204.25,1209.90,1195.45,1198.70,1200.026691619751798616,65189,4464,78228540.00,12613,19.35,14.45,-5.55
22-November-2023,1206.85,1214.90,1199.10,1204.30,1207.478183809618639848,50215,3515,60633517.00,18131,36.11,15.80,-2.55
21-November-2023,1180.10,1205.00,1180.10,1201.75,1198.372791682002208317,21736,1947,26047831.00,11590,53.32,24.90,21.65
20-November-2023,1199.95,1199.95,1185.65,1187.70,1191.177400468384074941,17080,2172,20345310.00,7490,43.85,14.30,-12.25
17-November-2023,1190.00,1198.90,1188.55,1194.55,1193.977756840141144303,108258,8516,129257644.00,14777,13.65,10.35,4.55
16-November-2023,1175.05,1194.70,1175.05,1189.75,1190.917395761317853481,41947,2183,49955412.00,23634,56.34,19.65,14.70
15-November-2023,1176.05,1184.35,1171.35,1180.80,1174.650044793804005433,138412,2605,162585662.00,126243,91.21,13.00,4.75
13-November-2023,1175.30,1187.10,1173.85,1177.25,1180.083390764989662301,29020,3150,34246020.00,14535,50.09,13.25,1.95
12-November-2023,1182.00,1187.45,1176.95,1180.70,1182.632333480370533745,9068,914,10724110.00,3422,37.74,10.50,-1.30
10-November-2023,1175.95,1181.25,1170.10,1179.30,1179.046845787853344528,178650,14876,210636719.00,15092,8.45,11.15,3.35
9-November-2023,1176.30,1183.60,1167.05,1176.70,1177.580506136178487898,38053,2002,44810471.00,12668,33.29,16.55,0.40
8-November-2023,1177.75,1182.95,1172.00,1176.10,1178.205340629442245082,130846,6039,154163456.00,92883,70.99,10.95,-1.65
7-November-2023,1150.00,1175.00,1148.30,1171.65,1166.106437211069596605,63164,8180,73655947.00,27541,43.60,26.70,21.65
6-November-2023,1149.95,1151.00,1141.00,1149.55,1148.300903937490424390,13054,1194,14989920.00,4642,35.56,10.00,-0.40
3-November-2023,1139.95,1146.10,1134.70,1140.75,1144.071895025238726638,261701,8305,299404759.00,170811,65.27,11.40,0.80
2-November-2023,1130.80,1137.45,1110.85,1131.90,1125.812785943736007008,41092,2860,46261899.00,7282,17.72,26.60,1.10
1-November-2023,1091.65,1120.30,1082.80,1116.15,1109.409856818160022249,208546,5764,231362988.00,119413,57.26,37.50,24.50
31-October-2023,1115.05,1118.00,1069.00,1088.70,1086.462857558950958142,82399,5253,89523453.00,20352,24.70,49.00,-26.35
30-October-2023,1113.00,1118.70,1104.00,1115.30,1112.097751906864712966,19928,1452,22161884.00,6844,34.34,14.70,2.30
27-October-2023,1113.45,1119.30,1108.45,1111.35,1114.363908957831609765,42354,4869,47197769.00,4480,10.58,10.85,-2.10
26-October-2023,1107.70,1117.50,1097.55,1103.45,1105.436374047482711535,45406,4116,50193444.00,14940,32.90,19.95,-4.25
25-October-2023,1126.15,1128.70,1112.70,1120.45,1121.202110355757601034,23977,1510,26883063.00,6953,29.00,16.00,-5.70
23-October-2023,1142.30,1146.05,1118.60,1122.20,1133.638310102026153182,34795,3312,39444945.00,16820,48.34,27.45,-20.10
20-October-2023,1141.65,1145.25,1133.30,1142.35,1141.894412302372521106,252179,13276,287961791.00,15698,6.22,11.95,0.70
19-October-2023,1149.75,1149.85,1135.00,1140.30,1144.511397286688244611,14521,1364,16619450.00,3660,25.20,14.85,-9.45
18-October-2023,1137.30,1161.75,1134.00,1152.55,1153.382205257537545725,44013,2439,50763811.00,9706,22.05,27.75,15.25
17-October-2023,1139.95,1143.55,1133.85,1135.90,1138.615015360983102918,10416,777,11859814.00,3752,36.02,9.70,-4.05
16-October-2023,1144.70,1147.25,1134.00,1134.90,1140.620284104998405894,28229,1751,32198570.00,13672,48.43,13.25,-9.80
13-October-2023,1129.75,1147.45,1121.75,1145.60,1141.096691949093779669,187482,11859,213935090.00,17800,9.49,25.70,15.85
12-October-2023,1137.95,1137.95,1122.00,1130.55,1126.357527618004199762,10953,923,12336994.00,4288,39.15,15.95,-7.40
11-October-2023,1126.45,1134.10,1122.80,1128.60,1129.212043795620437956,27400,2064,30940410.00,15301,55.84,11.30,2.15
10-October-2023,1110.05,1130.00,1110.05,1126.20,1125.047363789103128250,24998,1644,28123934.00,12088,48.36,19.95,16.15
9-October-2023,1104.80,1133.50,1104.80,1123.20,1124.062646102837771134,214746,3576,241387957.00,168734,78.57,28.70,18.40
6-October-2023,1126.05,1130.80,1123.30,1126.90,1128.124384432088959491,94425,6453,106523145.00,10524,11.15,7.50,0.85
5-October-2023,1127.65,1128.00,1112.00,1119.90,1119.376659798534798534,17472,1252,19557749.00,5672,32.46,16.00,-7.75
4-October-2023,1139.95,1139.95,1113.05,1121.75,1119.651639394197848257,82073,5294,91893169.00,51281,62.48,26.90,-18.20
3-October-2023,1160.95,1160.95,1139.20,1141.95,1145.454599666754362886,114030,2678,130616188.00,86697,76.03,21.75,-19.00
29-September-2023,1148.00,1167.00,1135.50,1159.10,1158.318213354835080350,106658,7846,123543904.00,33651,31.55,31.50,11.10
28-September-2023,1149.85,1152.00,1129.45,1132.15,1143.820441433942768577,34841,2647,39851848.00,13527,38.82,22.55,-17.70
27-September-2023,1125.85,1146.15,1124.50,1140.10,1136.763221236503679251,29082,2081,33059348.00,10299,35.41,21.65,14.25
